id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint
164165783,18925,18925,18925, 36 months,0.0756,589.21,A,A3,Claim Director,1 year,RENT,125000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,079xx,NJ,18.33,1,44166,695,699,4,7,,22,0,5032,0.174,57,f,18455.02,18455.02,577.29,577.29,469.98,107.31,0,0,0,43881,0,43910,43850,699,695,0,7,1,Joint App,210000,18.88,Not Verified
164167952,37050,37050,36050, 36 months,0.0881,1174.91,A,A5,Mission Support ,10+ years,OWN,89400,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,780xx,TX,33.28,0,44138,705,709,0,26,,16,0,26382,0.49,42,f,36147.1,35171.47,1147.71,1116.73,902.9,244.81,0,0,0,43881,0,43910,43850,719,715,0,,1,Individual,,,
163984495,4925,4925,4925, 36 months,0.0819,154.77,A,A4,produce clerk,10+ years,RENT,30000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,180xx,PA,22.16,0,29312,730,734,0,,,5,0,6420,0.428,10,w,4803.84,4803.84,151.41,151.41,121.16,30.25,0,0,0,43881,0,43910,43850,739,735,0,,1,Individual,,,
164166893,14000,14000,14000, 36 months,0.1862,510.5,D,D1,Registered nurse,10+ years,MORTGAGE,80000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,723xx,AR,39.12,0,31594,735,739,1,,,16,0,57316,0.25,29,f,13706.73,13706.73,488.78,488.78,293.27,195.51,0,0,0,43881,0,43910,43850,739,735,0,,1,Individual,,,
164153211,2800,2800,2800, 36 months,0.1774,100.87,C,C5,Customer service ,1 year,RENT,26000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,773xx,TX,24.1,0,43933,660,664,0,24,,6,0,3054,0.418,10,w,2660.21,2660.21,176.73,176.73,139.79,36.94,0,0,0,43881,0,43910,43850,654,650,0,,1,Individual,,,
163862590,20000,20000,20000, 36 months,0.0756,622.68,A,A3,Residential Program Worker,10+ years,RENT,72000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,065xx,CT,27.4,0,43923,725,729,0,,,28,0,22971,0.221,50,f,19503.32,19503.32,610.08,610.08,496.68,113.4,0,0,0,43881,0,43910,43850,724,720,0,,1,Individual,,,
164177380,4000,4000,4000, 36 months,0.0881,126.85,A,A5,operator,5 years,RENT,67000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,547xx,WI,10.51,0,44045,675,679,0,66,,9,0,5738,0.531,16,w,3902.52,3902.52,123.91,123.91,97.48,26.43,0,0,0,43881,0,43910,43850,679,675,0,,1,Individual,,,
164164954,11700,11700,11700, 36 months,0.1171,386.99,B,B3,Marine Science Technician,4 years,RENT,52000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,931xx,CA,20.19,0,43843,705,709,0,,,6,0,11353,0.728,7,f,11380.46,11380.46,475.57,475.57,319.54,156.03,0,0,0,43881,486.99,43910,43850,714,710,0,,1,Individual,,,
164168223,7975,7975,7975, 36 months,0.124,266.42,B,B4,Supervisor,10+ years,RENT,50000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,313xx,GA,28.49,0,44027,710,714,2,,,14,0,6103,0.158,17,f,7793.74,7793.74,258.18,258.18,181.26,76.92,0,0,0,43881,266.42,43910,43850,714,710,0,,1,Individual,,,
164161074,8000,8000,8000, 36 months,0.0881,253.7,A,A5,Software Developer,3 years,RENT,135000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,069xx,CT,15.5,0,36831,670,674,1,32,,12,0,26586,0.775,28,f,7805.03,7805.03,247.83,247.83,194.97,52.86,0,0,0,43881,0,43910,43850,674,670,0,32,1,Individual,,,
164115850,35000,35000,35000, 36 months,0.1102,1146.19,B,B2,Cage cashier,4 years,RENT,56868,Source Verified,44184,Current,n,credit_card,Credit card refinancing,330xx,FL,28.23,0,36495,695,699,0,,,15,0,33929,0.573,18,w,33311.5,33311.5,2260.24,2260.24,1688.5,571.74,0,0,0,43881,2292.38,43910,43850,699,695,0,,1,Individual,,,
164105502,31900,31900,31900, 60 months,0.0819,649.73,A,A4,Technical specialist for enrollment ,4 years,RENT,65000,Source Verified,44184,Current,n,other,Other,917xx,CA,10.3,0,44046,790,794,0,,,6,0,1815,0.131,12,f,31489.76,31489.76,627.96,627.96,410.24,217.72,0,0,0,43881,649.73,43910,43850,789,785,0,,1,Individual,,,
164172484,12800,12800,12800, 36 months,0.2305,495.82,D,D3,SR RN Certified Case Manager,9 years,MORTGAGE,85904,Source Verified,44184,Current,n,other,Other,450xx,OH,19.5,0,44077,665,669,2,63,,22,0,8357,0.576,38,f,12550.05,12550.05,471.23,471.23,249.95,221.28,0,0,0,43881,0,43910,43881,669,665,0,63,1,Individual,,,
164026946,7450,7450,7450, 36 months,0.1033,241.55,B,B1,School Nurse ,3 years,RENT,62000,Not Verified,44184,Current,n,home_improvement,Home improvement,900xx,CA,29.67,1,43837,720,724,1,23,,13,0,4197,0.132,19,f,7272.58,7272.58,235.14,235.14,177.42,57.72,0,0,0,43881,0,43910,43881,729,725,0,,1,Individual,,,
164169152,3200,3200,3200, 36 months,0.0819,100.56,A,A4,driver,6 years,RENT,30000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,331xx,FL,19.64,0,43843,760,764,0,,,9,0,4827,0.124,11,w,3121.28,3121.28,98.38,98.38,78.72,19.66,0,0,0,43881,0,43910,43850,764,760,0,,1,Individual,,,
164164570,27000,27000,27000, 60 months,0.1033,578.07,B,B1,Register nurse,< 1 year,OWN,265000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,837xx,ID,5.68,1,31809,680,684,0,15,,10,0,27071,0.592,28,w,26654.35,26654.35,554.83,554.83,345.64,209.19,0,0,0,43881,0,43910,43850,684,680,0,77,1,Individual,,,
164173247,15000,15000,15000, 60 months,0.1102,326.29,B,B2,Technology Specialist,2 years,MORTGAGE,48216,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,820xx,WY,32.08,0,43872,740,744,0,,,17,0,15662,0.39,21,w,14811.46,14811.46,312.51,312.51,188.54,123.97,0,0,0,43881,0,43910,44184,744,740,0,,1,Individual,,,
164032428,20725,20725,19725, 36 months,0.0702,640.12,A,A2,Equipment operator,10+ years,RENT,100000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,920xx,CA,7.44,0,44170,720,724,0,,113,5,1,3037,0.125,11,f,20206.12,19231.16,628,597.7,518.88,109.12,0,0,0,43881,0,43910,43850,724,720,0,,1,Individual,,,
164166637,15000,15000,15000, 60 months,0.288,474.31,D,D5,Teacher,1 year,MORTGAGE,105000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,201xx,VA,16.35,0,36251,700,704,1,34,,9,0,15172,0.648,25,f,14885.69,14885.69,438.31,438.31,114.31,324,0,0,0,43881,0,43910,43881,709,705,0,42,1,Joint App,135000,12.72,Not Verified
164165654,26575,26575,26575, 36 months,0.2055,995.09,D,D2,Engineering ,10+ years,MORTGAGE,80000,Not Verified,44184,Current,n,home_improvement,Home improvement,220xx,VA,21.45,0,34060,665,669,1,25,,8,0,5643,0.364,18,f,26035.01,26035.01,949.58,949.58,539.99,409.59,0,0,0,43881,0,43910,43850,669,665,0,43,1,Joint App,115000,18.94,Not Verified
163926330,20925,20925,20925, 36 months,0.0646,640.95,A,A1,Rn,10+ years,OWN,120000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,178xx,PA,36.6,0,36251,785,789,0,,,20,0,64888,0.234,47,f,20396.7,20396.7,629.69,629.69,528.3,101.39,0,0,0,43881,0,43910,43850,769,765,0,,1,Individual,,,
164178800,5300,5300,5300, 36 months,0.2055,198.46,D,D2,Outside sales ,< 1 year,RENT,80000,Not Verified,44184,Current,n,small_business,Business,480xx,MI,14.27,0,33756,740,744,1,,,6,0,3099,0.135,12,w,5192.3,5192.3,189.38,189.38,107.7,81.68,0,0,0,43881,0,43910,43850,744,740,0,,1,Individual,,,
164163740,10000,10000,10000, 36 months,0.124,334.06,B,B4,,n/a,MORTGAGE,34813,Not Verified,44184,Current,n,credit_card,Credit card refinancing,272xx,NC,34.02,0,44113,710,714,2,,,16,0,12339,0.204,37,f,9769.27,9769.27,323.73,323.73,230.73,93,0,0,0,43881,0,43910,43850,754,750,0,,1,Individual,,,
164163785,17000,17000,17000, 60 months,0.1774,429.29,C,C5,,n/a,RENT,106000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,105xx,NY,33.46,0,33329,680,684,0,,,23,0,57039,0.791,36,f,16822.03,16822.03,404.16,404.16,177.97,226.19,0,0,0,43881,0,43910,43850,684,680,0,,1,Individual,,,
163156020,16000,16000,16000, 36 months,0.1308,539.72,B,B5,Safety Engineer ,2 years,MORTGAGE,82000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,708xx,LA,19.87,2,44054,675,679,0,3,,12,0,11470,0.544,15,f,15634.68,15634.68,522.28,522.28,365.32,156.96,0,0,0,43881,0,43910,43850,669,665,0,,1,Individual,,,
164171695,14400,14400,14400, 60 months,0.2305,406.36,D,D3,Supervisor ,9 years,RENT,39600,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,334xx,FL,26.42,1,43989,710,714,0,13,,20,0,16349,0.261,36,f,14270.24,14270.24,378.7,378.7,129.76,248.94,0,0,0,43881,0,43910,43850,714,710,0,,1,Individual,,,
164173443,35000,35000,35000, 36 months,0.1524,1217.41,C,C2,,< 1 year,MORTGAGE,190000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,703xx,LA,22.66,0,44047,700,704,0,,,11,0,55786,0.904,21,w,34212.27,34212.27,1172.96,1172.96,787.73,385.23,0,0,0,43881,0,43910,43850,704,700,0,,1,Individual,,,
164163870,6375,6375,6375, 36 months,0.1524,221.75,C,C2,sewing opr.,10+ years,RENT,50000,Source Verified,44184,Current,n,other,Other,080xx,NJ,21.8,0,36861,715,719,1,,,17,0,8770,0.219,31,f,6234.21,6234.21,213.65,213.65,140.79,72.86,0,0,0,43881,0,43910,43850,719,715,0,,1,Individual,,,
164151112,35000,35000,35000, 36 months,0.0646,1072.08,A,A1,"Chief, Finance Service",6 years,MORTGAGE,166000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,326xx,FL,16.22,0,44170,725,729,0,,,14,0,34712,0.519,38,f,34128.9,34128.9,1053.24,1053.24,871.1,182.14,0,0,0,43881,1072.08,43910,43850,729,725,0,,1,Individual,,,
164129769,11150,11150,11150, 36 months,0.0881,353.59,A,A5,Optical Manager,10+ years,MORTGAGE,125000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,142xx,NY,11.83,1,44044,660,664,1,21,,16,0,14724,0.541,25,f,10878.27,10878.27,345.4,345.4,271.73,73.67,0,0,0,43881,0,43910,43850,709,705,0,76,1,Individual,,,
164172486,31900,31900,31900, 36 months,0.0819,1002.43,A,A4,Principal Engineer,10+ years,MORTGAGE,155800,Not Verified,44184,Current,n,credit_card,Credit card refinancing,920xx,CA,25.48,0,32112,715,719,0,60,,16,0,49127,0.672,42,f,31115.29,31115.29,980.66,980.66,784.71,195.95,0,0,0,43881,0,43910,43850,719,715,0,,1,Individual,,,
164115187,4000,4000,4000, 36 months,0.1308,134.93,B,B5,Accounts Payable Analyst,< 1 year,RENT,48000,Not Verified,44184,Current,n,vacation,Vacation,441xx,OH,12.58,0,43874,680,684,0,36,,8,0,2448,0.445,8,w,3908.67,3908.67,130.57,130.57,91.33,39.24,0,0,0,43881,0,43910,43850,684,680,0,,1,Individual,,,
164161915,16000,16000,16000, 36 months,0.143,549.18,C,C1,Software engineer,3 years,RENT,250000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,900xx,CA,2.51,0,43839,660,664,0,27,,4,0,13880,0.609,9,f,15641.49,15641.49,530.11,530.11,358.51,171.6,0,0,0,43881,0,43910,43850,689,685,0,,1,Individual,,,
164155587,25000,25000,25000, 60 months,0.0881,516.66,A,A5,Electrician,10+ years,MORTGAGE,75000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,535xx,WI,20.85,0,44019,675,679,0,33,,11,0,37683,0.739,29,w,24709.71,24709.71,498.31,498.31,290.29,208.02,0,0,0,43881,516.66,43910,43850,679,675,0,,1,Individual,,,
164102786,25000,25000,25000, 36 months,0.1695,890.7,C,C4,Operations- Process Leader,10+ years,OWN,133000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,309xx,GA,16.9,0,33878,680,684,0,,,10,0,51290,0.909,11,f,24462.42,24462.42,855.39,855.39,537.58,317.81,0,0,0,43881,0,43910,43850,684,680,0,,1,Individual,,,
164171623,5000,5000,5000, 36 months,0.1308,168.67,B,B5,Surgical Technologist  ,8 years,RENT,67000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,908xx,CA,18.86,2,43893,670,674,0,13,,10,0,3823,0.472,20,f,4885.83,4885.83,163.22,163.22,114.17,49.05,0,0,0,43881,0,43910,43850,664,660,0,47,1,Individual,,,
164164407,15000,15000,15000, 36 months,0.0819,471.37,A,A4,pharmacy tech,10+ years,MORTGAGE,35000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,185xx,PA,32.71,0,31168,720,724,0,41,,16,0,10722,0.202,30,f,14631,14631,461.13,461.13,369,92.14,0,0,0,43881,0,43910,43881,729,725,0,67,1,Individual,,,
164174412,7425,7425,7425, 36 months,0.0881,235.46,A,A5,feeder driver,10+ years,MORTGAGE,140000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,913xx,CA,3.92,0,44172,660,664,0,49,,8,0,8562,0.607,14,f,7244.05,7244.05,230.01,230.01,180.95,49.06,0,0,0,43881,0,43910,43850,664,660,0,,1,Individual,,,
164162985,10000,10000,10000, 60 months,0.1102,217.53,B,B2,Endoscopy Specialty Technician,10+ years,RENT,65000,Not Verified,44184,Current,n,car,Car financing,105xx,NY,20.07,0,44016,740,744,0,,,9,0,2410,0.254,19,f,9874.3,9874.3,208.35,208.35,125.7,82.65,0,0,0,43881,0,43910,43850,804,800,0,,1,Joint App,110000,14.95,Not Verified
164167954,5300,5300,5300, 36 months,0.143,181.92,C,C1,"Sr Director, Claims Ops & Config",< 1 year,MORTGAGE,150000,Not Verified,44184,Current,n,other,Other,907xx,CA,15.24,4,32509,680,684,1,14,,14,0,7556,0.706,28,w,5202.29,5202.29,175.6,175.6,97.71,77.89,0,0,0,43881,181.92,43910,43850,689,685,0,21,1,Individual,,,
164173703,12000,12000,12000, 36 months,0.2305,464.83,D,D3,Medical assistant,2 years,RENT,29000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,627xx,IL,34.02,0,44109,705,709,0,,,8,0,17298,0.607,14,w,11765.67,11765.67,441.78,441.78,234.33,207.45,0,0,0,43881,0,43910,43850,754,750,0,,1,Individual,,,
163396715,12000,12000,12000, 36 months,0.0756,373.61,A,A3,Fleet Service Agent,10+ years,RENT,80000,Not Verified,44184,Fully Paid,n,other,Other,852xx,AZ,9.18,0,43870,725,729,1,,,23,0,9057,0.131,38,f,0,0,12007.812,12007.81,12000,7.81,0,0,0,43850,12015.37,,43850,729,725,0,,1,Individual,,,
164166137,16800,16800,16800, 36 months,0.2305,650.77,D,D3,Ophthalmic Technician,5 years,OWN,75000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,072xx,NJ,17.82,0,44020,670,674,1,34,,15,0,10883,0.558,23,f,16471.93,16471.93,618.5,618.5,328.07,290.43,0,0,0,43881,0,43910,43881,694,690,0,34,1,Individual,,,
164168287,13000,13000,13000, 36 months,0.1524,452.18,C,C2,,< 1 year,RENT,240000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,926xx,CA,0.96,0,43957,660,664,1,,34,4,1,221,0.018,14,f,12740.44,12740.44,435.67,435.67,259.56,176.11,0,0,0,43881,452.18,43910,43850,664,660,0,,1,Individual,,,
164172135,32000,32000,32000, 60 months,0.0819,651.76,A,A4,Client Adviser,3 years,MORTGAGE,120000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,070xx,NJ,19.05,0,44177,710,714,1,,,12,0,15395,0.351,19,w,31566.64,31566.64,629.92,629.92,433.36,196.56,0,0,0,43881,0,43910,43850,724,720,0,,1,Individual,,,
164173215,4000,4000,4000, 36 months,0.1102,131,B,B2,Manager,3 years,RENT,42000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,977xx,OR,19.94,0,44058,720,724,1,,,7,0,1638,0.061,8,f,3916.75,3916.75,127.33,127.33,83.25,44.08,0,0,0,43881,131,43910,43850,729,725,0,,1,Individual,,,
164137614,15000,15000,15000, 60 months,0.0819,305.52,A,A4,Sales ,9 years,RENT,99000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,891xx,NV,10.02,1,44088,675,679,1,14,,9,0,14778,0.541,11,w,14796.85,14796.85,295.28,295.28,203.15,92.14,0,0,0,43881,0,43910,43850,694,690,0,,1,Individual,,,
164172513,12625,12625,12625, 36 months,0.0702,389.94,A,A2,Owner,7 years,RENT,102000,Not Verified,44184,Current,n,other,Other,982xx,WA,25.99,0,43953,765,769,0,65,,10,0,5257,0.195,15,f,12308.92,12308.92,382.55,382.55,316.08,66.47,0,0,0,43881,0,43910,43850,769,765,0,,1,Individual,,,
163495629,33150,33150,33150, 60 months,0.1171,732.56,B,B3,Teacher,10+ years,MORTGAGE,60000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,844xx,UT,6.58,0,44048,770,774,0,,,9,0,10185,0.21,20,w,32740.93,32740.93,700.21,700.21,409.07,291.14,0,0,0,43881,0,43910,43850,784,780,0,,1,Joint App,210000,19.57,Source Verified
164168761,33100,33100,33100, 36 months,0.124,1105.73,B,B4,Chief Engineer,5 years,MORTGAGE,215000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,936xx,CA,24.12,1,43867,675,679,0,11,,21,0,108739,0.878,25,f,32336.3,32336.3,1071.53,1071.53,763.7,307.83,0,0,0,43881,0,43910,43850,689,685,0,,1,Individual,,,
164174904,5000,5000,5000, 36 months,0.143,171.62,C,C1,Fleet service clerk ,10+ years,MORTGAGE,125000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,334xx,FL,24.39,0,35855,665,669,4,,,20,0,31555,0.583,31,w,4887.96,4887.96,165.66,165.66,112.04,53.62,0,0,0,43881,0,43910,43850,664,660,0,,1,Individual,,,
164148776,15775,15775,15775, 60 months,0.124,354.11,B,B4,Operational Clerk ,2 years,MORTGAGE,32000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,802xx,CO,33.53,0,43986,795,799,1,,,10,0,4241,0.1,21,f,15583.9,15583.9,337.81,337.81,191.1,146.71,0,0,0,43881,0,43910,43850,799,795,0,,1,Joint App,64000,21.88,Not Verified
164156623,9900,9900,9900, 36 months,0.1695,352.72,C,C4,Mental Health Coach,1 year,RENT,45000,Verified,44184,Current,n,credit_card,Credit card refinancing,920xx,CA,26.59,0,43898,685,689,0,,,5,0,30641,0.464,25,w,9687.12,9687.12,338.74,338.74,212.88,125.86,0,0,0,43881,0,43910,43850,694,690,0,,1,Individual,,,
163992772,10450,10450,10450, 36 months,0.0646,320.1,A,A1,Teacher,10+ years,MORTGAGE,60000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,973xx,OR,47.74,0,31260,825,829,1,,,29,0,50945,0.031,54,f,10186.16,10186.16,314.47,314.47,263.84,50.63,0,0,0,43881,0,43910,43850,829,825,0,,1,Joint App,190000,19.39,Not Verified
164171580,5600,5600,5600, 60 months,0.1862,144.1,D,D1,Human resource ,8 years,MORTGAGE,50000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,432xx,OH,19.3,0,44021,765,769,1,,,8,0,2435,0.119,14,f,5542.79,5542.79,135.41,135.41,57.21,78.2,0,0,0,43881,0,43910,43850,769,765,0,,1,Individual,,,
164165768,6000,6000,6000, 36 months,0.143,205.95,C,C1,Territory Sales Manager ,3 years,OWN,49000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,605xx,IL,13.96,0,35521,685,689,1,,62,24,1,6009,0.116,38,f,5865.55,5865.55,198.8,198.8,134.45,64.35,0,0,0,43881,0,43910,43850,689,685,0,,1,Individual,,,
164160069,18825,18825,17825, 36 months,0.0646,576.63,A,A1,Hardware Software Technician ,< 1 year,OWN,95000,Source Verified,44184,Fully Paid,n,other,Other,112xx,NY,11.89,0,44055,745,749,0,,,8,0,9068,0.147,16,f,0,0,18866.227,17864.04,18825,41.23,0,0,0,43850,18876.36,,43881,754,750,0,,1,Individual,,,
163756527,12000,12000,12000, 36 months,0.124,400.87,B,B4,RN MDS coordinator,4 years,RENT,86000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,800xx,CO,14.07,3,36281,670,674,1,21,,11,0,6675,0.316,23,f,11723.13,11723.13,388.47,388.47,276.87,111.6,0,0,0,43881,0,43910,43850,669,665,0,21,1,Individual,,,
163702840,15000,15000,15000, 36 months,0.2305,581.04,D,D3,Driver,7 years,RENT,160000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,945xx,CA,6.28,0,44048,660,664,2,,36,11,1,15801,0.307,15,w,14707.09,14707.09,552.23,552.23,292.91,259.32,0,0,0,43881,0,43910,43850,664,660,0,,1,Individual,,,
164166565,16000,16000,16000, 36 months,0.0819,502.79,A,A4,Office Manager,9 years,RENT,82000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,282xx,NC,27.53,2,36770,670,674,0,10,,13,0,19986,0.775,26,w,15606.41,15606.41,491.87,491.87,393.59,98.28,0,0,0,43881,0,43910,43850,679,675,0,,1,Individual,,,
164154998,12000,12000,12000, 36 months,0.0702,370.64,A,A2,Driver,6 years,MORTGAGE,65000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,127xx,NY,35.62,0,43983,685,689,1,28,,12,0,37986,0.817,18,w,11699.56,11699.56,363.62,363.62,300.44,63.18,0,0,0,43850,370.64,43910,43850,694,690,0,,1,Individual,,,
163962762,35000,35000,35000, 60 months,0.124,785.65,B,B4,Operations Manager,10+ years,OWN,78000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,550xx,MN,31.6,0,44111,690,694,0,,104,12,1,30973,0.752,17,w,34576.02,34576.02,749.48,749.48,423.98,325.5,0,0,0,43850,785.65,43910,43850,694,690,0,,1,Joint App,111280,22.15,Source Verified
163319205,18000,18000,18000, 60 months,0.1862,463.18,D,D1,,< 1 year,OWN,65000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,366xx,AL,20.27,0,44079,690,694,1,62,,19,0,15694,0.421,35,f,17816.12,17816.12,435.25,435.25,183.88,251.37,0,0,0,43881,0,43910,43850,689,685,0,62,1,Individual,,,
164162389,20000,20000,20000, 60 months,0.0881,413.33,A,A5,mason,5 years,OWN,55000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,451xx,OH,18.87,0,35247,690,694,0,59,,8,0,5524,0.305,13,w,19733.5,19733.5,398.65,398.65,266.5,132.15,0,0,0,43881,0,43910,43850,694,690,0,59,1,Individual,,,
164173275,14025,14025,14025, 36 months,0.1695,499.69,C,C4,Captain ,3 years,RENT,36000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,104xx,NY,34.9,0,44027,685,689,0,,,4,0,10308,0.752,6,f,13723.41,13723.41,479.88,479.88,301.59,178.29,0,0,0,43881,0,43910,43850,734,730,0,,1,Individual,,,
163748533,20000,20000,19975, 60 months,0.1308,455.89,B,B5,Sargent ,9 years,MORTGAGE,85000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,439xx,OH,26.87,0,43863,710,714,0,,,14,0,25083,0.533,25,f,19762.11,19737.41,434.09,433.55,237.89,196.2,0,0,0,43881,0,43910,43850,704,700,0,,1,Individual,,,
163935470,3000,3000,3000, 36 months,0.0702,92.66,A,A2,,n/a,RENT,50000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,548xx,WI,18.22,0,44053,740,744,0,,,18,0,2798,0.283,27,f,2784.49,2784.49,230.9,230.9,215.51,15.39,0,0,0,43881,0,43910,43850,744,740,0,,1,Individual,,,
